て S9 助詞-接続助詞 O
郷里 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
戻っ T1-9 動詞-自立 O
た S9 助動詞 O
ドゥダエフ M10 名詞-固有名詞-人名-姓 B-PERSON
氏 S1 名詞-接尾-人名 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
チェチェン民族大会 T10-1 名詞-固有名詞-組織 B-ORGANIZATION
で S9 助動詞 O
執行 M1 名詞-サ変接続 O
委 S1 名詞-接尾-一般 O
議長 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
選出 M1 名詞-サ変接続 O
され M9 動詞-自立 O
、 S2 記号-読点 O
政界 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
デビュー M10 名詞-サ変接続 O
。 S2 記号-句点 O

翌年 M1 名詞-副詞可能 B-DATE
の S9 助詞-連体化 O
ソ連 T10-1 名詞-固有名詞-地域-国 B-LOCATION
保守 M1 名詞-サ変接続 O
派 S1 名詞-一般 O
クーデター M10 名詞-一般 O
失敗 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
混乱 M1 名詞-サ変接続 O
期 S1 名詞-一般 O
に S9 助詞-格助詞-一般 O
共産党 M1 名詞-固有名詞-組織 B-ORGANIZATION
指導 M1 名詞-サ変接続 O
者 S1 名詞-接尾-一般 O
を S9 助詞-格助詞-一般 O
実力 M1 名詞-一般 O
行使 M1 名詞-サ変接続 O
で S9 助動詞 O
追い出し T1-9 動詞-自立 O
、 S2 記号-読点 O
全権 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
握っ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
これ M9 名詞-代名詞-一般 O
に対し T1-9 助詞-格助詞-連語 O
、 S2 記号-読点 O
ロシア M10 名詞-固有名詞-地域-国 B-LOCATION
政府 M1 名詞-一般 O
の S9 助詞-連体化 O
支援 M1 名詞-サ変接続 O
で S9 助動詞 O
反 S1 接頭詞-名詞接続 O
大統領 M1 名詞-一般 O
組織 M1 名詞-サ変接続 O
・ S2 記号-一般 O
暫定 M1 名詞-サ変接続 B-ORGANIZATION
評議 M1 名詞-サ変接続 I-ORGANIZATION
会 S1 名詞-一般 I-ORGANIZATION
を S9 助詞-格助詞-一般 O
創設 M1 名詞-サ変接続 O
した M9 名詞-一般 O
アフトゥルハノフ M10 名詞-固有名詞-人名-姓 B-PERSON
議長 M1 名詞-一般 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
「 S2 記号-括弧開 O
我々 T1-2 名詞-代名詞-一般 O
抜き T1-9 名詞-一般 O
で S9 助動詞 O
決め T1-9 動詞-自立 O
た S9 助動詞 O
も S9 助詞-係助詞 O
ので M9 助詞-接続助詞 O
、 S2 記号-読点 O
チェチェン M10 名詞-固有名詞-地域-国 B-LOCATION
指導 M1 名詞-サ変接続 O
者 S1 名詞-接尾-一般 O
と S9 助詞-格助詞-引用 O
はみ M9 名詞-一般 O
なし M9 形容詞-自立 O
てい M9 名詞-一般 O
ない M9 形容詞-自立 O
」 S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
言い切っ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
ロシア M10 名詞-固有名詞-地域-国 B-LOCATION
政府 M1 名詞-一般 O
も S9 助詞-係助詞 O
、 S2 記号-読点 O
ドゥダエフ M10 名詞-固有名詞-人名-姓 B-PERSON
氏 S1 名詞-接尾-人名 O
が S9 助詞-格助詞-一般 O
直接 M1 名詞-副詞可能 O
選挙 M1 名詞-サ変接続 O
で S9 助動詞 O
大統領 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
選出 M1 名詞-サ変接続 O
され M9 動詞-自立 O
てい M9 名詞-一般 O
ない M9 形容詞-自立 O
として M9 助詞-格助詞-連語 O
大統領 M1 名詞-一般 O
の S9 助詞-連体化 O
正統 M1 名詞-一般 O
性 S1 名詞-一般 O
を S9 助詞-格助詞-一般 O
認め T1-9 動詞-自立 O
ず S9 助動詞 O
、 S2 記号-読点 O
正規 M1 名詞-一般 O
の S9 助詞-連体化 O
大統領 M1 名詞-一般 O
選挙 M1 名詞-サ変接続 O
実施 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
勧告 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

独立 M1 名詞-サ変接続 O
宣言 M1 名詞-サ変接続 O
後 S1 名詞-非自立-副詞可能 O
、 S2 記号-読点 O
チェチェン M10 名詞-固有名詞-地域-国 B-LOCATION
は S9 助詞-係助詞 O
ロシア M10 名詞-固有名詞-地域-国 B-LOCATION
から M9 助詞-格助詞-一般 O
の S9 助詞-連体化 O
厳しい T1-9 形容詞-自立 O
経済 M1 名詞-一般 O
制裁 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
受け T1-9 動詞-自立 O
、 S2 記号-読点 O
豊富 M1 名詞-形容動詞語幹 O
な S9 助詞-終助詞 O
油田 M1 名詞-一般 O
と S9 助詞-格助詞-引用 O
石油 M1 名詞-一般 O
精製 M1 名詞-サ変接続 O
基地 M1 名詞-一般 O
以外 M1 名詞-非自立-副詞可能 O
は S9 助詞-係助詞 O
壊滅 M1 名詞-サ変接続 O
状態 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
陥っ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

この M9 連体詞 O
ため M9 名詞-非自立-副詞可能 O
チェチェン M10 名詞-固有名詞-地域-国 B-LOCATION
人 S1 名詞-一般 O
以外 M1 名詞-非自立-副詞可能 O
の S9 助詞-連体化 O
民族 M1 名詞-一般 O
や S9 助詞-並立助詞 O
経済 M1 名詞-一般 O
界 S1 名詞-接尾-一般 O
から M9 助詞-格助詞-一般 O
、 S2 記号-読点 O
ロシア M10 名詞-固有名詞-地域-国 B-LOCATION
と S9 助詞-格助詞-引用 O
の S9 助詞-連体化 O
関係 M1 名詞-サ変接続 O
正常 M1 名詞-形容動詞語幹 O
化 S1 名詞-接尾-サ変接続 O
を S9 助詞-格助詞-一般 O
求める T1-9 動詞-自立 O
声 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
強まっ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

「 S2 記号-括弧開 O
マツダ M10 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
ジャガー M10 名詞-固有名詞-組織 B-ORGANIZATION
生産 M1 名詞-サ変接続 O
」 S2 記号-括弧閉 O
−− M2 記号-一般 O
米紙 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
報道 M1 名詞-サ変接続 O

　 S13 記号-空白 O
【 S2 記号-括弧開 O
ニューヨーク M10 名詞-固有名詞-地域-一般 B-LOCATION
１ S5 名詞-数 O
日 S1 名詞-一般 O
渡辺 M1 名詞-固有名詞-人名-姓 B-PERSON
良行 M1 名詞-固有名詞-人名-名 I-PERSON
】 S2 記号-括弧閉 O
米 S1 名詞-固有名詞-地域-国 B-LOCATION
自動車 M1 名詞-一般 O
メーカー M10 名詞-一般 O
、 S2 記号-読点 O
フォード M10 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
傘下 M1 名詞-一般 O
の S9 助詞-連体化 O
ジャガー M10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
次期 M1 名詞-一般 O
モデル M10 名詞-一般 O
を S9 助詞-格助詞-一般 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
マツダ M10 名詞-固有名詞-組織 B-ORGANIZATION
に S9 助詞-格助詞-一般 O
デザイン M10 名詞-サ変接続 O
させ M9 動詞-接尾 O
、 S2 記号-読点 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
国内 M1 名詞-一般 O
で S9 助動詞 O
生産 M1 名詞-サ変接続 O
する M9 動詞-自立 O
案 S1 名詞-一般 O
を S9 助詞-格助詞-一般 O
検討 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
こと M9 名詞-非自立-一般 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
十一日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
まで M9 助詞-副助詞 O
に S9 助詞-格助詞-一般 O
明らか T1-9 名詞-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
なっ M9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

米紙 M1 名詞-一般 O
など M9 助詞-副助詞 O
が S9 助詞-格助詞-一般 O
報じ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
英国 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
ジャガー M10 名詞-固有名詞-組織 B-ORGANIZATION
は S9 助詞-係助詞 O
、 S2 記号-読点 O
高級 M1 名詞-形容動詞語幹 O
車 S1 名詞-一般 O
の S9 助詞-連体化 O
代名詞 M1 名詞-一般 O
の S9 助詞-連体化 O
一つ T6-9 名詞-一般 O
だが M9 接続詞 O
、 S2 記号-読点 O
四年前 T6-1 名詞-数 O
、 S2 記号-読点 O
フォード M10 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
二 S6 名詞-数 B-MONEY
ドル M10 名詞-一般 I-MONEY
（ S2 記号-括弧開 O
二千五百億円 T6-1 名詞-数 O
） S2 記号-括弧閉 O
で S9 助動詞 O
買収 M1 名詞-サ変接続 O
後 S1 名詞-非自立-副詞可能 O
も S9 助詞-係助詞 O
、 S2 記号-読点 O
十 S6 名詞-数 B-MONEY
ドル M10 名詞-一般 I-MONEY
の S9 助詞-連体化 O
赤字 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
出し T1-9 動詞-自立 O
、 S2 記号-読点 O
生産 M1 名詞-サ変接続 O
、 S2 記号-読点 O
販売 M1 名詞-サ変接続 O
体制 M1 名詞-一般 O
の S9 助詞-連体化 O
見直し T1-9 名詞-一般 O
が S9 助詞-格助詞-一般 O
迫 S1 動詞-自立 O
られ M9 動詞-接尾 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
今回 M1 名詞-副詞可能 O
の S9 助詞-連体化 O
構想 M1 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
浮上 M1 名詞-サ変接続 O
した M9 名詞-一般 O
背景 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
フォード M10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
関連 M1 名詞-サ変接続 O
会社 M1 名詞-一般 O
で S9 助動詞 O
ある M9 動詞-自立 O
マツダ M10 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
余剰 M1 名詞-一般 O
生産 M1 名詞-サ変接続 O
設備 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
抱え T1-9 名詞-一般 O
、 S2 記号-読点 O
経営 M1 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
苦しい T1-9 形容詞-自立 O
という M9 助詞-格助詞-連語 O
事情 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
ある M9 動詞-自立 O
。 S2 記号-句点 O

また M9 接続詞 O
、 S2 記号-読点 O
マツダ M10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
デザイン M10 名詞-サ変接続 O
能力 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
定評 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
あり M9 動詞-自立 O
、 S2 記号-読点 O
ジャガー M10 名詞-固有名詞-組織 B-ORGANIZATION
タイプ M10 名詞-一般 O
の S9 助詞-連体化 O
開発 M1 名詞-サ変接続 O
も S9 助詞-係助詞 O
可能 M1 名詞-形容動詞語幹 O
と S9 助詞-格助詞-引用 O
の S9 助詞-連体化 O
連想 M1 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
あっ M9 感動詞 O
た S9 助動詞 O
よう M9 名詞-非自立-助動詞語幹 O
だ S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
もし M9 副詞-一般 O
実現 M1 名詞-サ変接続 O
すれ M9 動詞-自立 O
ば S9 助詞-接続助詞 O
、 S2 記号-読点 O
一九九五年 T6-1 名詞-数 O
モデル M10 名詞-一般 O
でも M9 助詞-副助詞 O
最低 M1 名詞-一般 O
価格 M1 名詞-一般 O
五万三千 M6 名詞-数 O
ドル M10 名詞-一般 O
（ S2 記号-括弧開 O
五百三十万円 T6-1 名詞-数 O
） S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
値 S1 名詞-一般 O
の S9 助詞-連体化 O
張る T1-9 動詞-自立 O
ジャガー M10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
価格 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
下げる T1-9 動詞-自立 O
こと M9 名詞-非自立-一般 O
が S9 助詞-格助詞-一般 O
でき M9 動詞-自立 O
、 S2 記号-読点 O
マツダ M10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
再建 M1 名詞-サ変接続 O
に S9 助詞-格助詞-一般 O
も S9 助詞-係助詞 O
つながる M9 動詞-自立 O
。 S2 記号-句点 O

ただ M9 接続詞 O
、 S2 記号-読点 O
マツダ M10 名詞-固有名詞-組織 B-ORGANIZATION
は S9 助詞-係助詞 O
構想 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
認め T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
おら M9 名詞-代名詞-一般 O
ず S9 助動詞 O
、 S2 記号-読点 O
愛好 M1 名詞-サ変接続 O
者 S1 名詞-接尾-一般 O
からも M9 動詞-自立 O
「 S2 記号-括弧開 O
ジャガー M10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
イメージ M10 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
壊れる T1-9 動詞-自立 O
」 S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
の S9 助詞-連体化 O
批判 M1 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
出 S1 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
エバ航空 T10-1 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
９ S5 名詞-数 B-DATE
年 S1 名詞-一般 I-DATE
に S9 助詞-格助詞-一般 O
も S9 助詞-係助詞 O
関西国際空港 M1 名詞-固有名詞-組織 B-LOCATION
へ S9 助詞-格助詞-一般 O
乗り入れ T1-9 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
申請 M1 名詞-サ変接続 O
　 S13 記号-空白 O
中国 M1 名詞-固有名詞-地域-国 B-LOCATION
が S9 助詞-格助詞-一般 O
反発 M1 名詞-サ変接続 O
も S9 助詞-係助詞 O
　 S13 記号-空白 O
【 S2 記号-括弧開 O
大阪 M1 名詞-固有名詞-地域-一般 B-LOCATION
】 S2 記号-括弧閉 O

　 S13 記号-空白 O
台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
民間 M1 名詞-一般 O
航空 M1 名詞-一般 O
会社 M1 名詞-一般 O
、 S2 記号-読点 O
長栄航空公司 M1 名詞-固有名詞-組織 B-ORGANIZATION
（ S2 記号-括弧開 O
エバ航空 T10-1 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O
の S9 助詞-連体化 O
林 S1 名詞-一般 B-PERSON
省三 T1-6 名詞-固有名詞-人名-名 I-PERSON
会長 M1 名詞-一般 O
は S9 助詞-係助詞 O
十 S6 名詞-数 O
二日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
、 S2 記号-読点 O
大阪 M1 名詞-固有名詞-地域-一般 O
市内 M1 名詞-一般 O
で S9 助動詞 O
開か T1-9 動詞-自立 O
れ S9 助動詞 O
た S9 助動詞 O
日 S1 名詞-一般 O
台 S1 名詞-一般 O
経済 M1 名詞-一般 O
界 S1 名詞-接尾-一般 O
の S9 助詞-連体化 O
交流 M1 名詞-サ変接続 O
会議 M1 名詞-サ変接続 O
で S9 助動詞 O
、 S2 記号-読点 O
来年 M1 名詞-副詞可能 B-DATE
早々 T1-2 副詞-助詞類接続 O
に S9 助詞-格助詞-一般 O
も S9 助詞-係助詞 O
関西国際空港 M1 名詞-固有名詞-組織 B-LOCATION
へ S9 助詞-格助詞-一般 O
の S9 助詞-連体化 O
乗り入れ T1-9 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
申 S1 名詞-一般 O
請する T1-9 動詞-自立 O
こと M9 名詞-非自立-一般 O
を S9 助詞-格助詞-一般 O
明らか T1-9 名詞-形容動詞語幹 O
にし M9 名詞-一般 O
た S9 助動詞 O
。 S2 記号-句点 O

地方 M1 名詞-一般 O
空港 M1 名詞-一般 O
へ S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
中国 M1 名詞-固有名詞-地域-国 B-LOCATION
、 S2 記号-読点 O
台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
双方 M1 名詞-一般 O
の S9 助詞-連体化 O
航空 M1 名詞-一般 O
会社 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
乗り入れ T1-9 名詞-サ変接続 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
主要 M1 名詞-形容動詞語幹 O
空港 M1 名詞-一般 O
の S9 助詞-連体化 O
関西 M1 名詞-固有名詞-地域-一般 B-LOCATION
空港 M1 名詞-一般 I-LOCATION
へ S9 助詞-格助詞-一般 O
の S9 助詞-連体化 O
乗り入れ T1-9 名詞-サ変接続 O
について M9 助詞-格助詞-連語 O
は S9 助詞-係助詞 O
中国 M1 名詞-固有名詞-地域-国 B-LOCATION
が S9 助詞-格助詞-一般 O
反発 M1 名詞-サ変接続 O
する M9 動詞-自立 O
可能 M1 名詞-形容動詞語幹 O
性 S1 名詞-一般 O
も S9 助詞-係助詞 O
ある M9 動詞-自立 O
。 S2 記号-句点 O

関西 M1 名詞-固有名詞-地域-一般 B-ORGANIZATION
経済 M1 名詞-一般 I-ORGANIZATION
連合 M1 名詞-サ変接続 I-ORGANIZATION
会 S1 名詞-一般 I-ORGANIZATION
、 S2 記号-読点 O
大阪貿易会 M1 名詞-固有名詞-組織 B-ORGANIZATION
と S9 助詞-格助詞-引用 O
台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
中日経済貿易発展基金会 M1 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
開い T1-9 動詞-自立 O
た S9 助動詞 O
第 S1 接頭詞-数接続 O
一回 T6-1 名詞-副詞可能 O
関西 M1 名詞-固有名詞-地域-一般 B-LOCATION
・ S2 記号-一般 O
台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
経済 M1 名詞-一般 O
交流 M1 名詞-サ変接続 O
会議 M1 名詞-サ変接続 O
で S9 助動詞 O
表明 M1 名詞-サ変接続 O
した M9 名詞-一般 O
。 S2 記号-句点 O

　 S13 記号-空白 O
林 S1 名詞-一般 O
会長 M1 名詞-一般 O
は S9 助詞-係助詞 O
台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
第 S1 接頭詞-数接続 O
八 S6 名詞-数 O
位 S1 名詞-副詞可能 O
の S9 助詞-連体化 O
企業 M1 名詞-一般 O
グループ M10 名詞-一般 O
、 S2 記号-読点 O
長栄 M1 名詞-固有名詞-組織 B-ORGANIZATION
（ S2 記号-括弧開 O
エバグリーン M10 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O
グループ M10 名詞-一般 O
の S9 助詞-連体化 O
オーナー M10 名詞-一般 O
。 S2 記号-句点 O

この M9 連体詞 O
日 S1 名詞-一般 O
、 S2 記号-読点 O
福岡空港 M1 名詞-固有名詞-一般 B-LOCATION
へ S9 助詞-格助詞-一般 O
一番 T6-1 名詞-副詞可能 O
機 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
乗り入れ T1-9 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
実現 M1 名詞-サ変接続 O
した M9 名詞-一般 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
「 S2 記号-括弧開 O
関西 M1 名詞-固有名詞-地域-一般 B-LOCATION
空港 M1 名詞-一般 I-LOCATION
― S2 記号-一般 O
台北 M1 名詞-固有名詞-地域-一般 B-LOCATION
間 S1 名詞-非自立-副詞可能 O
に S9 助詞-格助詞-一般 O
週 S1 名詞-一般 O
二十五便 T6-1 名詞-数 O
が S9 助詞-格助詞-一般 O
就航 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
のに M9 助詞-接続助詞 O
、 S2 記号-読点 O
遺憾 M1 名詞-形容動詞語幹 O
ながら M9 助詞-接続助詞 O
台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
航空 M1 名詞-一般 O
会社 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
一社 T6-1 名詞-固有名詞-一般 O
も S9 助詞-係助詞 O
入っ T1-9 動詞-自立 O
てい M9 名詞-一般 O
ない M9 形容詞-自立 O
。 S2 記号-句点 O

互恵 M1 名詞-一般 O
の S9 助詞-連体化 O
原則 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
沿わ T1-9 動詞-自立 O
ず S9 助動詞 O
、 S2 記号-読点 O
至極 M1 名詞-形容動詞語幹 O
残念 M1 名詞-形容動詞語幹 O
だ S9 助動詞 O
」 S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
、 S2 記号-読点 O
台湾 M1 名詞-固有名詞-地域-国 B-LOCATION
側 S1 名詞-接尾-一般 O
の S9 助詞-連体化 O
関西 M1 名詞-固有名詞-地域-一般 B-LOCATION
空港 M1 名詞-一般 I-LOCATION
乗り入れ T1-9 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
実現 M1 名詞-サ変接続 O
し S9 動詞-自立 O
てい M9 名詞-一般 O
ない M9 形容詞-自立 O
こと M9 名詞-非自立-一般 O
へ S9 助詞-格助詞-一般 O
の S9 助詞-連体化 O
不満 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
表明 M1 名詞-サ変接続 O
。 S2 記号-句点 O

